chest_x,chest_y,chest_z,belt_x,belt_y,belt_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0.5609324425458908,0.9934339225292206,-0.3414023220539093,0.6452954113483429,2.1627166271209717,0.003197185695171356,0.9350137710571289,3.8768324851989746,0.5051699876785278,0.6226688623428345,3.8848347663879395,0.6629032492637634
0.5497383922338486,0.9922788739204407,-0.4687979966402054,0.6351727098226547,2.1616631746292114,0.003295712172985077,0.9386762380599976,3.8629181385040283,0.4460979998111725,0.6126093864440918,3.8713724613189697,0.3794110119342804
0.5476917028427124,0.9886730909347534,-0.43712547421455383,0.6241987198591232,2.1621631383895874,0.003091976046562195,0.9247305989265442,3.8563082218170166,0.7912822961807251,0.6054714322090149,3.8470611572265625,0.6838534474372864
0.544734001159668,0.9857335984706879,-0.42316199839115143,0.6183192133903503,2.161951780319214,0.0027395933866500854,0.9231672286987305,3.8545498847961426,1.0791544914245605,0.5789397954940796,3.8498072624206543,0.9050277471542358
0.5419373661279678,0.9849854409694672,-0.40449798107147217,0.5969969630241394,2.0773568153381348,0.003409735858440399,0.855146586894989,3.774968147277832,1.054017424583435,0.48386555910110474,3.783828020095825,1.2838685512542725
0.5487262010574341,0.9883301258087158,-0.454620823264122,0.5848581492900848,2.084148406982422,0.003571275621652603,0.8097421526908875,3.7860264778137207,1.2367466688156128,0.41937732696533203,3.797457218170166,1.1825220584869385
0.551512286067009,0.9888138771057129,-0.4350530505180359,0.5793018490076065,2.0904972553253174,0.0037570297718048096,0.7992331385612488,3.7922937870025635,0.6557806134223938,0.39518946409225464,3.8045337200164795,0.7638953328132629
0.5531691312789917,0.9902700483798981,-0.4287250488996506,0.5762164294719696,2.0919467210769653,0.003874048590660095,0.8014801740646362,3.7977981567382812,0.6690692901611328,0.4012685716152191,3.8097434043884277,0.7420305013656616
0.5555019527673721,0.9891035258769989,-0.41650883853435516,0.5764962136745453,2.0875076055526733,0.003907419741153717,0.8023109436035156,3.7971396446228027,0.5834625959396362,0.41362422704696655,3.808912754058838,0.6582903861999512
0.5550953522324562,0.9901973605155945,-0.4085555374622345,0.5677035003900528,2.0891811847686768,0.0039611198008060455,0.8043123483657837,3.7989351749420166,0.6499954462051392,0.40737324953079224,3.8099329471588135,0.7088421583175659
0.5532994791865349,0.9939135313034058,-0.3839041292667389,0.5671317428350449,2.09057354927063,0.004070602357387543,0.8072665929794312,3.8004720211029053,0.6716596484184265,0.4132717251777649,3.8117475509643555,1.0305993556976318
0.5515292063355446,0.9931940138339996,-0.38758617639541626,0.5654049515724182,2.091599225997925,0.0038174204528331757,0.8073880076408386,3.808312177658081,0.6723529100418091,0.4152436852455139,3.817960262298584,1.1188936233520508
0.546512633562088,0.9912803471088409,-0.40890251100063324,0.5661602318286896,2.0916450023651123,0.003962334245443344,0.8153241276741028,3.8087759017944336,0.6684665083885193,0.41620808839797974,3.8181326389312744,1.1929881572723389
